1.72237e-06 1.28863e-05  6.17121e-16 0.00000e+00 
8.82661e-03 1.25169e+09  -1.25169e+09 0.00000e+00 
8.82831e-03 1.25263e+09  -1.25263e+09 0.00000e+00 
8.83000e-03 1.25358e+09  -1.25358e+09 0.00000e+00 
8.83170e-03 1.25453e+09  -1.25453e+09 0.00000e+00 
8.83339e-03 1.25547e+09  -1.25547e+09 0.00000e+00 
8.83509e-03 1.25642e+09  -1.25642e+09 0.00000e+00 
8.83679e-03 1.25737e+09  -1.25737e+09 0.00000e+00 
8.83848e-03 1.25832e+09  -1.25832e+09 0.00000e+00 
8.84018e-03 1.25927e+09  -1.25927e+09 0.00000e+00 
8.84187e-03 1.26022e+09  -1.26022e+09 0.00000e+00 
8.84357e-03 1.26117e+09  -1.26117e+09 0.00000e+00 
8.84526e-03 1.26212e+09  -1.26212e+09 0.00000e+00 
8.84696e-03 1.26307e+09  -1.26307e+09 0.00000e+00 
8.84866e-03 1.26402e+09  -1.26402e+09 0.00000e+00 
8.85035e-03 1.26497e+09  -1.26497e+09 0.00000e+00 
8.85205e-03 1.26592e+09  -1.26592e+09 0.00000e+00 
8.85374e-03 1.26688e+09  -1.26688e+09 0.00000e+00 
8.85544e-03 1.26783e+09  -1.26783e+09 0.00000e+00 
8.85713e-03 1.26879e+09  -1.26879e+09 0.00000e+00 
8.85883e-03 1.26974e+09  -1.26974e+09 0.00000e+00 
8.86053e-03 1.27070e+09  -1.27070e+09 0.00000e+00 
8.86222e-03 1.27165e+09  -1.27165e+09 0.00000e+00 
8.86392e-03 1.27261e+09  -1.27261e+09 0.00000e+00 
8.86561e-03 1.27357e+09  -1.27357e+09 0.00000e+00 
8.86731e-03 1.27452e+09  -1.27452e+09 0.00000e+00 
8.86900e-03 1.27548e+09  -1.27548e+09 0.00000e+00 
8.87070e-03 1.27644e+09  -1.27644e+09 0.00000e+00 
8.87240e-03 1.27740e+09  -1.27740e+09 0.00000e+00 
8.87409e-03 1.27836e+09  -1.27836e+09 0.00000e+00 
8.87579e-03 1.27932e+09  -1.27932e+09 0.00000e+00 
8.87748e-03 1.28028e+09  -1.28028e+09 0.00000e+00 
8.87918e-03 1.28124e+09  -1.28124e+09 0.00000e+00 
8.88087e-03 1.28220e+09  -1.28220e+09 0.00000e+00 
8.88257e-03 1.28317e+09  -1.28317e+09 0.00000e+00 
8.88427e-03 1.28413e+09  -1.28413e+09 0.00000e+00 
8.88596e-03 1.28509e+09  -1.28509e+09 0.00000e+00 
8.88766e-03 1.28606e+09  -1.28606e+09 0.00000e+00 
8.88935e-03 1.28702e+09  -1.28702e+09 0.00000e+00 
8.89105e-03 1.28799e+09  -1.28799e+09 0.00000e+00 
8.89274e-03 1.28895e+09  -1.28895e+09 0.00000e+00 
8.89444e-03 1.28992e+09  -1.28992e+09 0.00000e+00 
8.89613e-03 1.29088e+09  -1.29088e+09 0.00000e+00 
8.89783e-03 1.29185e+09  -1.29185e+09 0.00000e+00 
8.89953e-03 1.29282e+09  -1.29282e+09 0.00000e+00 
8.90122e-03 1.29379e+09  -1.29379e+09 0.00000e+00 
8.90292e-03 1.29476e+09  -1.29476e+09 0.00000e+00 
8.90461e-03 1.29573e+09  -1.29573e+09 0.00000e+00 
8.90631e-03 1.29670e+09  -1.29670e+09 0.00000e+00 
8.90800e-03 1.29767e+09  -1.29767e+09 0.00000e+00 
8.90970e-03 1.29864e+09  -1.29864e+09 0.00000e+00 
8.91139e-03 1.29961e+09  -1.29961e+09 0.00000e+00 
8.91309e-03 1.30058e+09  -1.30058e+09 0.00000e+00 
8.91479e-03 1.30155e+09  -1.30155e+09 0.00000e+00 
8.91648e-03 1.30253e+09  -1.30253e+09 0.00000e+00 
8.91818e-03 1.30350e+09  -1.30350e+09 0.00000e+00 
8.91987e-03 1.30447e+09  -1.30447e+09 0.00000e+00 
8.92157e-03 1.30545e+09  -1.30545e+09 0.00000e+00 
8.92326e-03 1.30642e+09  -1.30642e+09 0.00000e+00 
8.92496e-03 1.30740e+09  -1.30740e+09 0.00000e+00 
8.92665e-03 1.30838e+09  -1.30838e+09 0.00000e+00 
8.92835e-03 1.30935e+09  -1.30935e+09 0.00000e+00 
8.93005e-03 1.31033e+09  -1.31033e+09 0.00000e+00 
8.93174e-03 1.31131e+09  -1.31131e+09 0.00000e+00 
8.93344e-03 1.31229e+09  -1.31229e+09 0.00000e+00 
8.93513e-03 1.31327e+09  -1.31327e+09 0.00000e+00 
8.93683e-03 1.31424e+09  -1.31424e+09 0.00000e+00 
8.93852e-03 1.31522e+09  -1.31522e+09 0.00000e+00 
8.94022e-03 1.31621e+09  -1.31621e+09 0.00000e+00 
8.94191e-03 1.31719e+09  -1.31719e+09 0.00000e+00 
8.94361e-03 1.31817e+09  -1.31817e+09 0.00000e+00 
8.94531e-03 1.31915e+09  -1.31915e+09 0.00000e+00 
8.94700e-03 1.32013e+09  -1.32013e+09 0.00000e+00 
8.94870e-03 1.32112e+09  -1.32112e+09 0.00000e+00 
8.95039e-03 1.32210e+09  -1.32210e+09 0.00000e+00 
8.95209e-03 1.32308e+09  -1.32308e+09 0.00000e+00 
8.95378e-03 1.32407e+09  -1.32407e+09 0.00000e+00 
8.95548e-03 1.32505e+09  -1.32505e+09 0.00000e+00 
8.95717e-03 1.32604e+09  -1.32604e+09 0.00000e+00 
8.95887e-03 1.32703e+09  -1.32703e+09 0.00000e+00 
8.96056e-03 1.32801e+09  -1.32801e+09 0.00000e+00 
8.96226e-03 1.32900e+09  -1.32900e+09 0.00000e+00 
8.96395e-03 1.32999e+09  -1.32999e+09 0.00000e+00 
8.96565e-03 1.33098e+09  -1.33098e+09 0.00000e+00 
8.96735e-03 1.33197e+09  -1.33197e+09 0.00000e+00 
8.96904e-03 1.33296e+09  -1.33296e+09 0.00000e+00 
8.97074e-03 1.33395e+09  -1.33395e+09 0.00000e+00 
8.97243e-03 1.33494e+09  -1.33494e+09 0.00000e+00 
8.97413e-03 1.33593e+09  -1.33593e+09 0.00000e+00 
8.97582e-03 1.33692e+09  -1.33692e+09 0.00000e+00 
8.97752e-03 1.33792e+09  -1.33792e+09 0.00000e+00 
8.97921e-03 1.33891e+09  -1.33891e+09 0.00000e+00 
8.98091e-03 1.33990e+09  -1.33990e+09 0.00000e+00 
8.98260e-03 1.34090e+09  -1.34090e+09 0.00000e+00 
8.98430e-03 1.34189e+09  -1.34189e+09 0.00000e+00 
8.98599e-03 1.34289e+09  -1.34289e+09 0.00000e+00 
8.98769e-03 1.34388e+09  -1.34388e+09 0.00000e+00 
8.98939e-03 1.34488e+09  -1.34488e+09 0.00000e+00 
8.99108e-03 1.34587e+09  -1.34587e+09 0.00000e+00 
8.99278e-03 1.34687e+09  -1.34687e+09 0.00000e+00 
8.99447e-03 1.34787e+09  -1.34787e+09 0.00000e+00 
8.99617e-03 1.34887e+09  -1.34887e+09 0.00000e+00 
8.99786e-03 1.34987e+09  -1.34987e+09 0.00000e+00 
8.99956e-03 1.35087e+09  -1.35087e+09 0.00000e+00 
9.00125e-03 1.35187e+09  -1.35187e+09 0.00000e+00 
9.00295e-03 1.35287e+09  -1.35287e+09 0.00000e+00 
9.00464e-03 1.35387e+09  -1.35387e+09 0.00000e+00 
9.00634e-03 1.35487e+09  -1.35487e+09 0.00000e+00 
9.00803e-03 1.35587e+09  -1.35587e+09 0.00000e+00 
9.00973e-03 1.35688e+09  -1.35688e+09 0.00000e+00 
9.01142e-03 1.35788e+09  -1.35788e+09 0.00000e+00 
9.01312e-03 1.35888e+09  -1.35888e+09 0.00000e+00 
9.01481e-03 1.35989e+09  -1.35989e+09 0.00000e+00 
9.01651e-03 1.36089e+09  -1.36089e+09 0.00000e+00 
9.01821e-03 1.36190e+09  -1.36190e+09 0.00000e+00 
9.01990e-03 1.36290e+09  -1.36290e+09 0.00000e+00 
9.02160e-03 1.36391e+09  -1.36391e+09 0.00000e+00 
9.02329e-03 1.36492e+09  -1.36492e+09 0.00000e+00 
9.02499e-03 1.36593e+09  -1.36593e+09 0.00000e+00 
9.02668e-03 1.36693e+09  -1.36693e+09 0.00000e+00 
9.02838e-03 1.36794e+09  -1.36794e+09 0.00000e+00 
9.03007e-03 1.36895e+09  -1.36895e+09 0.00000e+00 
9.03177e-03 1.36996e+09  -1.36996e+09 0.00000e+00 
9.03346e-03 1.37097e+09  -1.37097e+09 0.00000e+00 
9.03516e-03 1.37198e+09  -1.37198e+09 0.00000e+00 
9.03685e-03 1.37300e+09  -1.37300e+09 0.00000e+00 
9.03855e-03 1.37401e+09  -1.37401e+09 0.00000e+00 
9.04024e-03 1.37502e+09  -1.37502e+09 0.00000e+00 
9.04194e-03 1.37603e+09  -1.37603e+09 0.00000e+00 
9.04363e-03 1.37705e+09  -1.37705e+09 0.00000e+00 
9.04533e-03 1.37806e+09  -1.37806e+09 0.00000e+00 
9.04702e-03 1.37908e+09  -1.37908e+09 0.00000e+00 
9.04872e-03 1.38009e+09  -1.38009e+09 0.00000e+00 
9.05041e-03 1.38111e+09  -1.38111e+09 0.00000e+00 
9.05211e-03 1.38213e+09  -1.38213e+09 0.00000e+00 
9.05380e-03 1.38314e+09  -1.38314e+09 0.00000e+00 
9.05550e-03 1.38416e+09  -1.38416e+09 0.00000e+00 
9.05719e-03 1.38518e+09  -1.38518e+09 0.00000e+00 
9.05889e-03 1.38620e+09  -1.38620e+09 0.00000e+00 
9.06058e-03 1.38722e+09  -1.38722e+09 0.00000e+00 
9.06228e-03 1.38824e+09  -1.38824e+09 0.00000e+00 
9.06398e-03 1.38926e+09  -1.38926e+09 0.00000e+00 
9.06567e-03 1.39028e+09  -1.39028e+09 0.00000e+00 
9.06737e-03 1.39130e+09  -1.39130e+09 0.00000e+00 
9.06906e-03 1.39232e+09  -1.39232e+09 0.00000e+00 
9.07076e-03 1.39334e+09  -1.39334e+09 0.00000e+00 
9.07245e-03 1.39437e+09  -1.39437e+09 0.00000e+00 
9.07415e-03 1.39539e+09  -1.39539e+09 0.00000e+00 
9.07584e-03 1.39642e+09  -1.39642e+09 0.00000e+00 
9.07754e-03 1.39744e+09  -1.39744e+09 0.00000e+00 
9.07923e-03 1.39847e+09  -1.39847e+09 0.00000e+00 
9.08093e-03 1.39949e+09  -1.39949e+09 0.00000e+00 
9.08262e-03 1.40052e+09  -1.40052e+09 0.00000e+00 
9.08432e-03 1.40155e+09  -1.40155e+09 0.00000e+00 
9.08601e-03 1.40257e+09  -1.40257e+09 0.00000e+00 
9.08771e-03 1.40360e+09  -1.40360e+09 0.00000e+00 
9.08940e-03 1.40463e+09  -1.40463e+09 0.00000e+00 
9.09110e-03 1.40566e+09  -1.40566e+09 0.00000e+00 
9.09279e-03 1.40669e+09  -1.40669e+09 0.00000e+00 
9.09449e-03 1.40772e+09  -1.40772e+09 0.00000e+00 
9.09618e-03 1.40875e+09  -1.40875e+09 0.00000e+00 
9.09788e-03 1.40978e+09  -1.40978e+09 0.00000e+00 
9.09957e-03 1.41081e+09  -1.41081e+09 0.00000e+00 
9.10127e-03 1.41185e+09  -1.41185e+09 0.00000e+00 
9.10296e-03 1.41288e+09  -1.41288e+09 0.00000e+00 
9.10466e-03 1.41391e+09  -1.41391e+09 0.00000e+00 
9.10635e-03 1.41495e+09  -1.41495e+09 0.00000e+00 
9.10805e-03 1.41598e+09  -1.41598e+09 0.00000e+00 
9.10974e-03 1.41702e+09  -1.41702e+09 0.00000e+00 
9.11144e-03 1.41805e+09  -1.41805e+09 0.00000e+00 
9.11313e-03 1.41909e+09  -1.41909e+09 0.00000e+00 
9.11483e-03 1.42013e+09  -1.42013e+09 0.00000e+00 
9.11652e-03 1.42117e+09  -1.42117e+09 0.00000e+00 
9.11822e-03 1.42220e+09  -1.42220e+09 0.00000e+00 
9.11991e-03 1.42324e+09  -1.42324e+09 0.00000e+00 
9.12161e-03 1.42428e+09  -1.42428e+09 0.00000e+00 
9.12330e-03 1.42532e+09  -1.42532e+09 0.00000e+00 
9.12500e-03 1.42636e+09  -1.42636e+09 0.00000e+00 
9.12669e-03 1.42740e+09  -1.42740e+09 0.00000e+00 
9.12839e-03 1.42844e+09  -1.42844e+09 0.00000e+00 
9.13008e-03 1.42949e+09  -1.42949e+09 0.00000e+00 
9.13178e-03 1.43053e+09  -1.43053e+09 0.00000e+00 
9.13347e-03 1.43157e+09  -1.43157e+09 0.00000e+00 
9.13517e-03 1.43262e+09  -1.43262e+09 0.00000e+00 
9.13686e-03 1.43366e+09  -1.43366e+09 0.00000e+00 
9.13856e-03 1.43471e+09  -1.43471e+09 0.00000e+00 
9.14025e-03 1.43575e+09  -1.43575e+09 0.00000e+00 
9.14194e-03 1.43680e+09  -1.43680e+09 0.00000e+00 
9.14364e-03 1.43784e+09  -1.43784e+09 0.00000e+00 
9.14533e-03 1.43889e+09  -1.43889e+09 0.00000e+00 
9.14703e-03 1.43994e+09  -1.43994e+09 0.00000e+00 
9.14872e-03 1.44099e+09  -1.44099e+09 0.00000e+00 
9.15042e-03 1.44204e+09  -1.44204e+09 0.00000e+00 
9.15211e-03 1.44309e+09  -1.44309e+09 0.00000e+00 
9.15381e-03 1.44414e+09  -1.44414e+09 0.00000e+00 
9.15550e-03 1.44519e+09  -1.44519e+09 0.00000e+00 
9.15720e-03 1.44624e+09  -1.44624e+09 0.00000e+00 
9.15889e-03 1.44729e+09  -1.44729e+09 0.00000e+00 
9.16059e-03 1.44834e+09  -1.44834e+09 0.00000e+00 
9.16228e-03 1.44939e+09  -1.44939e+09 0.00000e+00 
9.16398e-03 1.45045e+09  -1.45045e+09 0.00000e+00 
9.16567e-03 1.45150e+09  -1.45150e+09 0.00000e+00 
9.16737e-03 1.45256e+09  -1.45256e+09 0.00000e+00 
9.16906e-03 1.45361e+09  -1.45361e+09 0.00000e+00 
9.17076e-03 1.45467e+09  -1.45467e+09 0.00000e+00 
9.17245e-03 1.45572e+09  -1.45572e+09 0.00000e+00 
9.17415e-03 1.45678e+09  -1.45678e+09 0.00000e+00 
9.17584e-03 1.45784e+09  -1.45784e+09 0.00000e+00 
9.17754e-03 1.45890e+09  -1.45889e+09 0.00000e+00 
9.17923e-03 1.45995e+09  -1.45995e+09 0.00000e+00 
9.18093e-03 1.46101e+09  -1.46101e+09 0.00000e+00 
9.18262e-03 1.46207e+09  -1.46207e+09 0.00000e+00 
9.18432e-03 1.46313e+09  -1.46313e+09 0.00000e+00 
9.18601e-03 1.46419e+09  -1.46419e+09 0.00000e+00 
9.18770e-03 1.46525e+09  -1.46525e+09 0.00000e+00 
9.18940e-03 1.46632e+09  -1.46632e+09 0.00000e+00 
9.19109e-03 1.46738e+09  -1.46738e+09 0.00000e+00 
9.19279e-03 1.46844e+09  -1.46844e+09 0.00000e+00 
9.19448e-03 1.46951e+09  -1.46951e+09 0.00000e+00 
9.19618e-03 1.47057e+09  -1.47057e+09 0.00000e+00 
9.19787e-03 1.47163e+09  -1.47163e+09 0.00000e+00 
9.19957e-03 1.47270e+09  -1.47270e+09 0.00000e+00 
9.20126e-03 1.47377e+09  -1.47377e+09 0.00000e+00 
9.20296e-03 1.47483e+09  -1.47483e+09 0.00000e+00 
9.20465e-03 1.47590e+09  -1.47590e+09 0.00000e+00 
9.20635e-03 1.47697e+09  -1.47697e+09 0.00000e+00 
9.20804e-03 1.47803e+09  -1.47803e+09 0.00000e+00 
9.20974e-03 1.47910e+09  -1.47910e+09 0.00000e+00 
9.21143e-03 1.48017e+09  -1.48017e+09 0.00000e+00 
9.21313e-03 1.48124e+09  -1.48124e+09 0.00000e+00 
9.21482e-03 1.48231e+09  -1.48231e+09 0.00000e+00 
9.21651e-03 1.48338e+09  -1.48338e+09 0.00000e+00 
9.21821e-03 1.48445e+09  -1.48445e+09 0.00000e+00 
9.21990e-03 1.48553e+09  -1.48553e+09 0.00000e+00 
9.22160e-03 1.48660e+09  -1.48660e+09 0.00000e+00 
9.22329e-03 1.48767e+09  -1.48767e+09 0.00000e+00 
9.22499e-03 1.48875e+09  -1.48875e+09 0.00000e+00 
9.22668e-03 1.48982e+09  -1.48982e+09 0.00000e+00 
9.22838e-03 1.49090e+09  -1.49090e+09 0.00000e+00 
9.23007e-03 1.49197e+09  -1.49197e+09 0.00000e+00 
9.23177e-03 1.49305e+09  -1.49305e+09 0.00000e+00 
9.23346e-03 1.49412e+09  -1.49412e+09 0.00000e+00 
9.23516e-03 1.49520e+09  -1.49520e+09 0.00000e+00 
9.23685e-03 1.49628e+09  -1.49628e+09 0.00000e+00 
9.23855e-03 1.49736e+09  -1.49736e+09 0.00000e+00 
9.24024e-03 1.49844e+09  -1.49844e+09 0.00000e+00 
9.24193e-03 1.49952e+09  -1.49952e+09 0.00000e+00 
9.24363e-03 1.50060e+09  -1.50060e+09 0.00000e+00 
9.24532e-03 1.50168e+09  -1.50168e+09 0.00000e+00 
9.24702e-03 1.50276e+09  -1.50276e+09 0.00000e+00 
9.24871e-03 1.50384e+09  -1.50384e+09 0.00000e+00 
9.25041e-03 1.50492e+09  -1.50492e+09 0.00000e+00 
9.25210e-03 1.50601e+09  -1.50601e+09 0.00000e+00 
9.25380e-03 1.50709e+09  -1.50709e+09 0.00000e+00 
9.25549e-03 1.50817e+09  -1.50817e+09 0.00000e+00 
9.25719e-03 1.50926e+09  -1.50926e+09 0.00000e+00 
9.25888e-03 1.51034e+09  -1.51034e+09 0.00000e+00 
9.26057e-03 1.51143e+09  -1.51143e+09 0.00000e+00 
9.26227e-03 1.51252e+09  -1.51252e+09 0.00000e+00 
9.26396e-03 1.51360e+09  -1.51360e+09 0.00000e+00 
9.26566e-03 1.51469e+09  -1.51469e+09 0.00000e+00 
9.26735e-03 1.51578e+09  -1.51578e+09 0.00000e+00 
9.26905e-03 1.51687e+09  -1.51687e+09 0.00000e+00 
9.27074e-03 1.51796e+09  -1.51796e+09 0.00000e+00 
9.27244e-03 1.51905e+09  -1.51905e+09 0.00000e+00 
9.27413e-03 1.52014e+09  -1.52014e+09 0.00000e+00 
9.27583e-03 1.52123e+09  -1.52123e+09 0.00000e+00 
9.27752e-03 1.52232e+09  -1.52232e+09 0.00000e+00 
9.27921e-03 1.52341e+09  -1.52341e+09 0.00000e+00 
9.28091e-03 1.52450e+09  -1.52450e+09 0.00000e+00 
9.28260e-03 1.52560e+09  -1.52560e+09 0.00000e+00 
9.28430e-03 1.52669e+09  -1.52669e+09 0.00000e+00 
9.28599e-03 1.52779e+09  -1.52779e+09 0.00000e+00 
9.28769e-03 1.52888e+09  -1.52888e+09 0.00000e+00 
9.28938e-03 1.52998e+09  -1.52998e+09 0.00000e+00 
9.29108e-03 1.53107e+09  -1.53107e+09 0.00000e+00 
9.29277e-03 1.53217e+09  -1.53217e+09 0.00000e+00 
9.29446e-03 1.53327e+09  -1.53327e+09 0.00000e+00 
9.29616e-03 1.53436e+09  -1.53436e+09 0.00000e+00 
9.29785e-03 1.53546e+09  -1.53546e+09 0.00000e+00 
9.29955e-03 1.53656e+09  -1.53656e+09 0.00000e+00 
9.30124e-03 1.53766e+09  -1.53766e+09 0.00000e+00 
9.30294e-03 1.53876e+09  -1.53876e+09 0.00000e+00 
9.30463e-03 1.53986e+09  -1.53986e+09 0.00000e+00 
9.30633e-03 1.54096e+09  -1.54096e+09 0.00000e+00 
9.30802e-03 1.54207e+09  -1.54207e+09 0.00000e+00 
9.30971e-03 1.54317e+09  -1.54317e+09 0.00000e+00 
9.31141e-03 1.54427e+09  -1.54427e+09 0.00000e+00 
9.31310e-03 1.54538e+09  -1.54538e+09 0.00000e+00 
9.31480e-03 1.54648e+09  -1.54648e+09 0.00000e+00 
9.31649e-03 1.54759e+09  -1.54759e+09 0.00000e+00 
9.31819e-03 1.54869e+09  -1.54869e+09 0.00000e+00 
9.31988e-03 1.54980e+09  -1.54980e+09 0.00000e+00 
9.32157e-03 1.55090e+09  -1.55090e+09 0.00000e+00 
9.32327e-03 1.55201e+09  -1.55201e+09 0.00000e+00 
9.32496e-03 1.55312e+09  -1.55312e+09 0.00000e+00 
9.32666e-03 1.55423e+09  -1.55423e+09 0.00000e+00 
9.32835e-03 1.55534e+09  -1.55534e+09 0.00000e+00 
9.33005e-03 1.55645e+09  -1.55645e+09 0.00000e+00 
9.33174e-03 1.55756e+09  -1.55756e+09 0.00000e+00 
9.33344e-03 1.55867e+09  -1.55867e+09 0.00000e+00 
9.33513e-03 1.55978e+09  -1.55978e+09 0.00000e+00 
9.33682e-03 1.56089e+09  -1.56089e+09 0.00000e+00 
9.33852e-03 1.56200e+09  -1.56200e+09 0.00000e+00 
9.34021e-03 1.56312e+09  -1.56312e+09 0.00000e+00 
9.34191e-03 1.56423e+09  -1.56423e+09 0.00000e+00 
9.34360e-03 1.56534e+09  -1.56534e+09 0.00000e+00 
9.34530e-03 1.56646e+09  -1.56646e+09 0.00000e+00 
9.34699e-03 1.56757e+09  -1.56757e+09 0.00000e+00 
9.34868e-03 1.56869e+09  -1.56869e+09 0.00000e+00 
9.35038e-03 1.56981e+09  -1.56981e+09 0.00000e+00 
9.35207e-03 1.57092e+09  -1.57092e+09 0.00000e+00 
9.35377e-03 1.57204e+09  -1.57204e+09 0.00000e+00 
9.35546e-03 1.57316e+09  -1.57316e+09 0.00000e+00 
9.35716e-03 1.57428e+09  -1.57428e+09 0.00000e+00 
9.35885e-03 1.57540e+09  -1.57540e+09 0.00000e+00 
9.36054e-03 1.57652e+09  -1.57652e+09 0.00000e+00 
9.36224e-03 1.57764e+09  -1.57764e+09 0.00000e+00 
9.36393e-03 1.57876e+09  -1.57876e+09 0.00000e+00 
9.36563e-03 1.57988e+09  -1.57988e+09 0.00000e+00 
9.36732e-03 1.58100e+09  -1.58100e+09 0.00000e+00 
9.36901e-03 1.58213e+09  -1.58213e+09 0.00000e+00 
9.37071e-03 1.58325e+09  -1.58325e+09 0.00000e+00 
9.37240e-03 1.58438e+09  -1.58438e+09 0.00000e+00 
9.37410e-03 1.58550e+09  -1.58550e+09 0.00000e+00 
9.37579e-03 1.58663e+09  -1.58663e+09 0.00000e+00 
9.37749e-03 1.58775e+09  -1.58775e+09 0.00000e+00 
9.37918e-03 1.58888e+09  -1.58888e+09 0.00000e+00 
9.38087e-03 1.59001e+09  -1.59001e+09 0.00000e+00 
9.38257e-03 1.59113e+09  -1.59113e+09 0.00000e+00 
9.38426e-03 1.59226e+09  -1.59226e+09 0.00000e+00 
9.38596e-03 1.59339e+09  -1.59339e+09 0.00000e+00 
9.38765e-03 1.59452e+09  -1.59452e+09 0.00000e+00 
9.38935e-03 1.59565e+09  -1.59565e+09 0.00000e+00 
9.39104e-03 1.59678e+09  -1.59678e+09 0.00000e+00 
9.39273e-03 1.59791e+09  -1.59791e+09 0.00000e+00 
9.39443e-03 1.59904e+09  -1.59904e+09 0.00000e+00 
9.39612e-03 1.60018e+09  -1.60018e+09 0.00000e+00 
9.39782e-03 1.60131e+09  -1.60131e+09 0.00000e+00 
9.39951e-03 1.60244e+09  -1.60244e+09 0.00000e+00 
9.40120e-03 1.60358e+09  -1.60358e+09 0.00000e+00 
9.40290e-03 1.60471e+09  -1.60471e+09 0.00000e+00 
9.40459e-03 1.60585e+09  -1.60585e+09 0.00000e+00 
9.40629e-03 1.60698e+09  -1.60698e+09 0.00000e+00 
9.40798e-03 1.60812e+09  -1.60812e+09 0.00000e+00 
9.40967e-03 1.60926e+09  -1.60926e+09 0.00000e+00 
9.41137e-03 1.61040e+09  -1.61040e+09 0.00000e+00 
9.41306e-03 1.61153e+09  -1.61153e+09 0.00000e+00 
9.41476e-03 1.61267e+09  -1.61267e+09 0.00000e+00 
9.41645e-03 1.61381e+09  -1.61381e+09 0.00000e+00 
9.41815e-03 1.61495e+09  -1.61495e+09 0.00000e+00 
9.41984e-03 1.61609e+09  -1.61609e+09 0.00000e+00 
9.42153e-03 1.61723e+09  -1.61723e+09 0.00000e+00 
9.42323e-03 1.61838e+09  -1.61838e+09 0.00000e+00 
9.42492e-03 1.61952e+09  -1.61952e+09 0.00000e+00 
9.42662e-03 1.62066e+09  -1.62066e+09 0.00000e+00 
9.42831e-03 1.62181e+09  -1.62181e+09 0.00000e+00 
9.43000e-03 1.62295e+09  -1.62295e+09 0.00000e+00 
9.43170e-03 1.62410e+09  -1.62409e+09 0.00000e+00 
9.43339e-03 1.62524e+09  -1.62524e+09 0.00000e+00 
9.43509e-03 1.62639e+09  -1.62639e+09 0.00000e+00 
9.43678e-03 1.62753e+09  -1.62753e+09 0.00000e+00 
9.43847e-03 1.62868e+09  -1.62868e+09 0.00000e+00 
9.44017e-03 1.62983e+09  -1.62983e+09 0.00000e+00 
9.44186e-03 1.63098e+09  -1.63098e+09 0.00000e+00 
9.44356e-03 1.63213e+09  -1.63213e+09 0.00000e+00 
9.44525e-03 1.63328e+09  -1.63328e+09 0.00000e+00 
9.44694e-03 1.63443e+09  -1.63443e+09 0.00000e+00 
9.44864e-03 1.63558e+09  -1.63558e+09 0.00000e+00 
9.45033e-03 1.63673e+09  -1.63673e+09 0.00000e+00 
9.45203e-03 1.63788e+09  -1.63788e+09 0.00000e+00 
9.45372e-03 1.63903e+09  -1.63903e+09 0.00000e+00 
9.45541e-03 1.64019e+09  -1.64019e+09 0.00000e+00 
9.45711e-03 1.64134e+09  -1.64134e+09 0.00000e+00 
9.45880e-03 1.64249e+09  -1.64249e+09 0.00000e+00 
9.46050e-03 1.64365e+09  -1.64365e+09 0.00000e+00 
9.46219e-03 1.64481e+09  -1.64481e+09 0.00000e+00 
9.46388e-03 1.64596e+09  -1.64596e+09 0.00000e+00 
9.46558e-03 1.64712e+09  -1.64712e+09 0.00000e+00 
9.46727e-03 1.64828e+09  -1.64828e+09 0.00000e+00 
9.46897e-03 1.64943e+09  -1.64943e+09 0.00000e+00 
9.47066e-03 1.65059e+09  -1.65059e+09 0.00000e+00 
9.47235e-03 1.65175e+09  -1.65175e+09 0.00000e+00 
9.47405e-03 1.65291e+09  -1.65291e+09 0.00000e+00 
9.47574e-03 1.65407e+09  -1.65407e+09 0.00000e+00 
9.47744e-03 1.65523e+09  -1.65523e+09 0.00000e+00 
9.47913e-03 1.65639e+09  -1.65639e+09 0.00000e+00 
9.48082e-03 1.65756e+09  -1.65756e+09 0.00000e+00 
9.48252e-03 1.65872e+09  -1.65872e+09 0.00000e+00 
9.48421e-03 1.65988e+09  -1.65988e+09 0.00000e+00 
9.48590e-03 1.66105e+09  -1.66105e+09 0.00000e+00 
9.48760e-03 1.66221e+09  -1.66221e+09 0.00000e+00 
9.48929e-03 1.66338e+09  -1.66338e+09 0.00000e+00 
9.49099e-03 1.66454e+09  -1.66454e+09 0.00000e+00 
9.49268e-03 1.66571e+09  -1.66571e+09 0.00000e+00 
9.49437e-03 1.66688e+09  -1.66688e+09 0.00000e+00 
9.49607e-03 1.66804e+09  -1.66804e+09 0.00000e+00 
9.49776e-03 1.66921e+09  -1.66921e+09 0.00000e+00 
9.49946e-03 1.67038e+09  -1.67038e+09 0.00000e+00 
9.50115e-03 1.67155e+09  -1.67155e+09 0.00000e+00 
9.50284e-03 1.67272e+09  -1.67272e+09 0.00000e+00 
9.50454e-03 1.67389e+09  -1.67389e+09 0.00000e+00 
9.50623e-03 1.67506e+09  -1.67506e+09 0.00000e+00 
9.50792e-03 1.67623e+09  -1.67623e+09 0.00000e+00 
9.50962e-03 1.67741e+09  -1.67741e+09 0.00000e+00 
9.51131e-03 1.67858e+09  -1.67858e+09 0.00000e+00 
9.51301e-03 1.67975e+09  -1.67975e+09 0.00000e+00 
9.51470e-03 1.68093e+09  -1.68093e+09 0.00000e+00 
9.51639e-03 1.68210e+09  -1.68210e+09 0.00000e+00 
9.51809e-03 1.68328e+09  -1.68328e+09 0.00000e+00 
9.51978e-03 1.68445e+09  -1.68445e+09 0.00000e+00 
